tract_fips,num_killed,num_incidents,city_or_county,state,tract_square_mileage,2014_tract_population,2014_tract_population_black,2014_tract_population_over_age_25_with_no_hs_degree,2014_tract_population_below_poverty_line,,,,,,,,,,,
28107950600,1,1,Batesville,Mississippi,11.55,"7,004",42.60%,13.49%,21.57%,,,,,,,,,,,
28045030300,1,1,Bay Saint Louis,Mississippi,19.62,"9,687",13.51%,18.09%,26.80%,,,,,,,,,,,
28121020211,1,1,Brandon,Mississippi,4.48,"8,723",9.84%,2.17%,4.94%,,,,,,,,,,,
28023950300,1,1,Clarke County,Mississippi,169.04,"3,707",71.30%,25.24%,37.98%,,,,,,,,,,,
28075010302,1,1,Collinsville,Mississippi,86.89,"6,122",11.78%,6.09%,5.68%,,,,,,,,,,,
28029950100,1,1,Copiah (county),Mississippi,8.71,"6,398",62.13%,24.86%,31.87%,,,,,,,,,,,
28029950500,1,1,Copiah County,Mississippi,168.19,"6,223",28.31%,15.17%,17.08%,,,,,,,,,,,
28047003301,1,1,D'Iberville,Mississippi,4.24,"8,749",16.34%,15.88%,11.33%,,,,,,,,,,,
28051950100,1,1,Durant,Mississippi,133.36,"4,288",76.10%,34.11%,35.59%,,,,,,,,,,,
28155950300,1,1,Eupora,Mississippi,4.48,"1,653",39.26%,24.46%,39.26%,,,,,,,,,,,
28089030302,1,1,Flora,Mississippi,120.72,"6,479",50.95%,15.01%,21.56%,,,,,,,,,,,
28121021001,1,1,Florence,Mississippi,15.14,"5,905",10.86%,19.87%,14.04%,,,,,,,,,,,
28123020100,1,1,Forest,Mississippi,123.27,"6,703",38.91%,30.47%,27.63%,,,,,,,,,,,
28083950900,1,1,Greenwood,Mississippi,2.35,"4,533",94.71%,27.78%,59.98%,,,,,,,,,,,
28033070324,1,1,Horn Lake,Mississippi,0.86,"5,035",39.78%,20.79%,16.19%,,,,,,,,,,,
28141950300,1,1,Iuka,Mississippi,128.47,"6,171",0.81%,24.06%,13.92%,,,,,,,,,,,
28061950400,1,1,Jasper (county),Mississippi,196.03,"4,845",73.97%,19.69%,28.71%,,,,,,,,,,,
28067950700,1,1,Laurel,Mississippi,11.79,"3,414",67.81%,32.05%,35.76%,,,,,,,,,,,
28077960200,1,1,Lawrence (county),Mississippi,111.87,"4,938",41.35%,17.52%,23.37%,,,,,,,,,,,
28079040400,1,1,Leake (county),Mississippi,140.85,"6,888",33.06%,28.47%,20.35%,,,,,,,,,,,
28151000100,1,1,Leland,Mississippi,317.64,"1,659",33.57%,21.66%,22.54%,,,,,,,,,,,
28051950500,1,1,Lexington,Mississippi,118.28,"5,436",86.72%,29.03%,39.16%,,,,,,,,,,,
28159950300,1,1,Louisville,Mississippi,14.56,"3,827",60.10%,29.02%,38.65%,,,,,,,,,,,
28073020600,1,1,Lumberton,Mississippi,58.89,"3,563",44.82%,25.47%,29.75%,,,,,,,,,,,
28103950300,1,1,Macon,Mississippi,2.91,"2,348",78.79%,30.36%,43.06%,,,,,,,,,,,
28089030900,1,1,Madison (county),Mississippi,183.98,"6,302",69.44%,15.40%,14.63%,,,,,,,,,,,
28127950500,1,1,Magee,Mississippi,8.17,"4,789",42.20%,19.45%,21.22%,,,,,,,,,,,
28057950200,1,1,Mantachie,Mississippi,105.93,"6,527",2.53%,24.49%,11.02%,,,,,,,,,,,
28119950300,1,1,Marks,Mississippi,231.27,"3,889",58.22%,32.39%,34.28%,,,,,,,,,,,
28093950500,1,1,Marshall (county),Mississippi,341.54,"6,878",40.78%,31.07%,21.55%,,,,,,,,,,,
28095950400,1,1,Monroe (county),Mississippi,5.65,"3,470",52.62%,29.41%,34.38%,,,,,,,,,,,
28123020300,1,1,Morton,Mississippi,164.17,"5,178",15.53%,26.95%,13.44%,,,,,,,,,,,
28059041900,1,1,Moss Point,Mississippi,1.97,"2,205",31.16%,13.10%,18.78%,,,,,,,,,,,
28099010700,1,1,Neshoba (county),Mississippi,136.86,"4,962",18.66%,19.28%,24.79%,,,,,,,,,,,
28105950200,1,1,Oktibbeha County,Mississippi,121.25,"7,195",29.70%,12.01%,30.74%,,,,,,,,,,,
28033070830,1,1,Olive Branch,Mississippi,21.48,"5,810",18.85%,8.60%,3.37%,,,,,,,,,,,
28071950202,1,1,Oxford,Mississippi,3.63,"4,703",16.16%,14.70%,47.78%,,,,,,,,,,,
28047003000,1,1,Pass Christian,Mississippi,6.45,"3,520",36.85%,15.73%,17.93%,,,,,,,,,,,
28099940100,1,1,Pearl River (county),Mississippi,40.55,"4,107",3.94%,33.76%,22.52%,,,,,,,,,,,
28035010400,1,1,Petal,Mississippi,6.32,"3,802",12.65%,13.33%,27.88%,,,,,,,,,,,
28099010500,1,1,Philadelphia,Mississippi,3.76,"3,080",39.97%,14.23%,28.83%,,,,,,,,,,,
28109950402,1,1,Picayune,Mississippi,34.07,"6,325",12.38%,15.36%,27.29%,,,,,,,,,,,
28115950500,1,1,Pontotoc,Mississippi,142.27,"4,859",8.23%,20.19%,14.10%,,,,,,,,,,,
28089030106,1,1,Ridgeland,Mississippi,1.47,"4,947",50.54%,3.74%,16.49%,,,,,,,,,,,
28127950100,1,1,Simpson (county),Mississippi,128.76,"4,937",39.96%,25.60%,24.57%,,,,,,,,,,,
28129950300,1,1,Smith (county),Mississippi,144.43,"5,126",33.94%,15.48%,24.54%,,,,,,,,,,,
28131020202,1,1,Stone County,Mississippi,199.71,"6,685",20.52%,16.00%,16.74%,,,,,,,,,,,
28051950300,1,1,Tchula,Mississippi,142.87,"2,775",92.58%,36.01%,60.00%,,,,,,,,,,,
28059040201,1,1,Vancleave,Mississippi,223.68,"8,973",2.79%,13.17%,6.66%,,,,,,,,,,,
28045030200,1,1,Waveland,Mississippi,11.09,"5,832",16.72%,18.33%,24.04%,,,,,,,,,,,
28153950200,1,1,Waynesboro,Mississippi,11.82,"4,524",57.82%,30.77%,45.78%,,,,,,,,,,,
28025950300,1,1,West Point,Mississippi,2.14,"3,964",75.23%,25.56%,41.25%,,,,,,,,,,,
28163950200,1,1,Yazoo City,Mississippi,5.82,"3,235",71.10%,19.98%,34.47%,,,,,,,,,,,
29189219900,1,1,Affton,Missouri,1.04,"6,270",0.11%,17.48%,9.14%,,,,,,,,,,,
29163460500,1,1,Annada,Missouri,142.52,"1,867",4.12%,12.37%,20.51%,,,,,,,,,,,
29009960500,1,1,Barry (county),Missouri,67.41,"6,621",0.17%,9.12%,16.57%,,,,,,,,,,,
29049960100,1,1,Cameron,Missouri,8.26,"5,214",1.40%,8.77%,14.02%,,,,,,,,,,,
29031880300,1,1,Cape Girardeau County,Missouri,170.33,"4,166",0.74%,16.63%,6.91%,,,,,,,,,,,
29035960200,1,1,Carter County,Missouri,275.87,"2,765",1.34%,13.71%,18.01%,,,,,,,,,,,
29097012100,1,1,Carthage,Missouri,180.38,"3,526",0.28%,16.72%,10.12%,,,,,,,,,,,
29037060700,1,1,Cass County,Missouri,89.74,"3,549",0.48%,11.95%,10.99%,,,,,,,,,,,
29189216400,1,1,Clayton,Missouri,1.02,"5,739",5.09%,0.88%,5.40%,,,,,,,,,,,
29053950100,1,1,Cooper (county),Missouri,220.84,"3,175",0.22%,9.08%,16.22%,,,,,,,,,,,
29189215301,1,1,Creve Coeur,Missouri,2.5,"4,388",4.88%,1.16%,6.77%,,,,,,,,,,,
29099701300,1,1,De Soto,Missouri,12.57,"3,491",2.35%,26.07%,19.77%,,,,,,,,,,,
29063080200,1,1,Dekalb (county),Missouri,212.2,"3,940",0.46%,8.02%,7.21%,,,,,,,,,,,
29097011900,1,1,Diamond,Missouri,40.12,"3,904",1.61%,14.44%,15.57%,,,,,,,,,,,
29069360300,1,1,Dunklin County,Missouri,115.06,"4,175",0.65%,27.14%,27.07%,,,,,,,,,,,
29147470100,1,1,Elmo,Missouri,217.39,"2,209",0.18%,9.93%,16.12%,,,,,,,,,,,
29189221423,1,1,Fenton,Missouri,6.34,"4,037",2.23%,4.76%,7.01%,,,,,,,,,,,
29219820103,1,1,Foristell,Missouri,38.66,"7,916",4.24%,10.99%,13.98%,,,,,,,,,,,
29071800800,1,1,Franklin (county),Missouri,86.02,"7,265",0.88%,17.32%,14.01%,,,,,,,,,,,
29071800100,1,1,Franklin County,Missouri,71.12,"9,127",0.69%,9.65%,10.64%,,,,,,,,,,,
29145020900,1,1,Granby,Missouri,55.01,"4,294",0.49%,14.33%,13.02%,,,,,,,,,,,
29095013313,1,1,Grandview,Missouri,1.92,"5,143",26.85%,12.56%,13.69%,,,,,,,,,,,
29077005100,1,1,Greene (county),Missouri,49.8,"3,291",0.00%,11.34%,12.03%,,,,,,,,,,,
29155470200,1,1,Hayti Heights,Missouri,6.88,"3,447",58.86%,28.12%,32.38%,,,,,,,,,,,
29099700207,1,1,House Springs,Missouri,6.2,"3,802",1.24%,13.31%,14.12%,,,,,,,,,,,
29095015100,1,1,Independence (Sugar Creek),Missouri,15,"6,139",3.88%,9.73%,11.30%,,,,,,,,,,,
29069360600,1,1,Kennett,Missouri,9.65,"4,452",9.39%,39.19%,38.07%,,,,,,,,,,,
29189220701,1,1,Lakeshire,Missouri,0.97,"2,822",2.06%,9.92%,12.79%,,,,,,,,,,,
29179380100,1,1,Lesterville,Missouri,445.55,"2,968",1.58%,22.45%,25.74%,,,,,,,,,,,
29047020801,1,1,Liberty,Missouri,3.4,"6,694",0.73%,10.00%,13.67%,,,,,,,,,,,
29113810100,1,1,Lincoln County,Missouri,100.42,"3,769",2.60%,18.81%,14.94%,,,,,,,,,,,
29069360100,1,1,Malden,Missouri,4.57,"2,619",40.59%,35.99%,31.35%,,,,,,,,,,,
29189215142,1,1,Maryland Heights,Missouri,1.55,"7,042",18.63%,7.24%,11.20%,,,,,,,,,,,
29109470200,1,1,Mount Vernon,Missouri,90.3,"7,708",0.29%,11.36%,12.79%,,,,,,,,,,,
29143960300,1,1,New Madrid,Missouri,14.95,"3,444",24.94%,18.39%,23.61%,,,,,,,,,,,
29145020300,1,1,Newton (county),Missouri,9.54,"3,713",2.07%,16.26%,13.87%,,,,,,,,,,,
29145020800,1,1,Newton County,Missouri,82.41,"6,449",0.56%,15.42%,18.86%,,,,,,,,,,,
29189212300,1,1,Normandy,Missouri,0.98,"4,999",77.70%,10.46%,22.32%,,,,,,,,,,,
29183311153,1,1,O Fallon,Missouri,2.46,"6,579",6.44%,1.04%,2.02%,,,,,,,,,,,
29107090601,1,1,Odessa,Missouri,23.42,"5,788",0.00%,9.25%,7.83%,,,,,,,,,,,
29043020302,1,1,Ozark,Missouri,8.79,"5,906",0.52%,9.60%,8.70%,,,,,,,,,,,
29143960400,1,1,Parma,Missouri,145.55,"2,354",15.89%,32.13%,25.36%,,,,,,,,,,,
29101960900,1,1,Pettis (county),Missouri,272.3,"4,738",0.34%,15.50%,17.03%,,,,,,,,,,,
29161890900,1,1,Rolla,Missouri,1.97,"4,392",2.12%,9.98%,11.77%,,,,,,,,,,,
29183310502,1,1,Saint Charles,Missouri,0.82,"2,730",5.79%,16.83%,9.93%,,,,,,,,,,,
29187950101,1,1,Saint Francois County,Missouri,87.87,"4,439",0.00%,18.52%,16.49%,,,,,,,,,,,
29189213500,1,1,Saint John,Missouri,1.13,"5,169",29.33%,14.08%,7.89%,,,,,,,,,,,
29189210600,1,1,Saint Louis (Bellefontaine Neighbors),Missouri,2.61,"6,425",69.99%,14.84%,20.31%,,,,,,,,,,,
29189221000,1,1,Saint Louis (Kirkwood),Missouri,0.95,"3,030",21.68%,1.52%,7.00%,,,,,,,,,,,
29189212400,1,1,Saint Louis (Normandy),Missouri,1.48,"2,972",85.09%,12.37%,33.61%,,,,,,,,,,,
29189221201,1,1,Saint Louis (Sunset Hills),Missouri,5.03,"3,498",1.52%,1.90%,7.75%,,,,,,,,,,,
29183311500,1,1,Saint Peters,Missouri,56.54,"1,921",3.07%,18.99%,21.19%,,,,,,,,,,,
29159480600,1,1,Sedalia,Missouri,3.35,"2,201",12.45%,33.54%,44.75%,,,,,,,,,,,
29209090601,1,1,Stone (county),Missouri,21.01,"3,220",0.09%,5.99%,5.81%,,,,,,,,,,,
29071800602,1,1,Union,Missouri,30.96,"8,128",0.00%,7.27%,6.35%,,,,,,,,,,,
29101960600,1,1,Warrensburg,Missouri,2.37,"3,587",7.42%,9.32%,39.78%,,,,,,,,,,,
29071800201,1,1,Washington,Missouri,3.87,"5,245",3.78%,11.09%,17.58%,,,,,,,,,,,
29223690100,1,1,Wayne County,Missouri,255.86,"3,325",0.00%,27.15%,17.38%,,,,,,,,,,,
29145020400,1,1,Wentworth,Missouri,167.23,"7,055",0.00%,11.77%,13.47%,,,,,,,,,,,
30111001502,1,1,Ballantine,Montana,"1,230.79","3,726",0.08%,9.40%,11.25%,,,,,,,,,,,
30001000200,1,1,Beaverhead (county),Montana,"1,349.05","3,384",0.00%,7.42%,9.78%,,,,,,,,,,,
30063000400,1,1,East Missoula,Montana,14.42,"3,057",0.39%,5.63%,18.97%,,,,,,,,,,,
30105940600,1,1,Frazer,Montana,"1,653.67","3,238",0.31%,8.24%,10.78%,,,,,,,,,,,
30013000300,1,1,Great Falls,Montana,0.76,"3,646",0.41%,11.63%,17.77%,,,,,,,,,,,
30111940000,1,1,Huntley,Montana,658.03,"7,816",0.14%,8.58%,9.58%,,,,,,,,,,,
30029000800,1,1,Kalispell,Montana,26.28,"6,957",0.00%,3.34%,9.13%,,,,,,,,,,,
30053000200,1,1,Libby,Montana,1.27,"2,409",0.00%,16.37%,20.59%,,,,,,,,,,,
30103963500,1,1,Sanders (county),Montana,977.39,761,0.00%,10.79%,18.13%,,,,,,,,,,,
30061964500,1,1,Superior,Montana,586.02,"2,021",1.73%,8.11%,14.50%,,,,,,,,,,,
30043962300,1,1,Whitehall,Montana,701.71,"3,350",0.00%,5.50%,13.01%,,,,,,,,,,,
30111000901,1,1,Yellowstone County,Montana,4.89,"3,146",0.00%,12.79%,12.68%,,,,,,,,,,,
31049955400,1,1,Big Springs,Nebraska,439.85,"1,951",0.00%,8.44%,13.94%,,,,,,,,,,,
31087962700,1,1,Culbertson,Nebraska,709.94,"2,884",0.21%,6.93%,14.29%,,,,,,,,,,,
31053963700,1,1,Dodge (county),Nebraska,232.18,"2,827",0.00%,5.67%,4.81%,,,,,,,,,,,
31147968600,1,1,Falls City,Nebraska,45.21,"4,656",0.02%,6.82%,21.37%,,,,,,,,,,,
31053963800,1,1,Fremont,Nebraska,51.45,"5,076",0.02%,12.24%,10.48%,,,,,,,,,,,
31041971800,1,1,Las Vegas,Nebraska,"1,250.11","2,763",0.22%,5.78%,8.00%,,,,,,,,,,,
31123952500,1,1,Morrill (county),Nebraska,"1,423.84","4,918",0.26%,12.73%,13.56%,,,,,,,,,,,
31033954900,1,1,Sidney,Nebraska,7.16,"4,437",0.05%,5.04%,15.42%,,,,,,,,,,,
31185969800,1,1,York (county),Nebraska,18.48,"4,323",0.99%,6.75%,12.98%,,,,,,,,,,,
32015000300,1,1,Battle Mountain,Nevada,"5,490.09","5,930",0.13%,19.12%,11.92%,,,,,,,,,,,
32003005503,1,1,Boulder City,Nevada,0.62,"3,050",0.00%,9.27%,12.39%,,,,,,,,,,,
32007951202,1,1,Elko,Nevada,"1,096.67","2,985",0.10%,22.01%,10.05%,,,,,,,,,,,
32005002200,1,1,Minden,Nevada,41.85,"6,552",0.00%,3.23%,2.53%,,,,,,,,,,,
32031002616,1,1,Reno (Stead),Nevada,0.68,"3,894",2.18%,24.58%,12.12%,,,,,,,,,,,
6017031600,1,1,South Lake Tahoe,Nevada,3.06,"4,073",3.22%,34.31%,22.37%,,,,,,,,,,,
32031003512,1,1,Spanish Springs,Nevada,3.02,"4,794",3.80%,6.13%,5.92%,,,,,,,,,,,
32031003504,1,1,Sparks (Spanish Springs),Nevada,10.72,"7,601",1.07%,6.73%,3.78%,,,,,,,,,,,
32029970200,1,1,Storey (county),Nevada,262.92,"3,934",0.53%,7.17%,10.50%,,,,,,,,,,,
32031003503,1,1,Washoe County,Nevada,8,"4,720",1.29%,13.88%,2.97%,,,,,,,,,,,
33009960300,1,1,Bath,New Hampshire,174.23,"4,602",0.43%,11.85%,9.73%,,,,,,,,,,,
33015060000,1,1,Brentwood,New Hampshire,16.76,"4,598",0.26%,4.07%,6.70%,,,,,,,,,,,
33007950200,1,1,Colebrook (Columbia),New Hampshire,100.96,"3,066",0.20%,14.23%,14.87%,,,,,,,,,,,
33015003302,1,1,Derry,New Hampshire,4.66,"4,666",0.34%,4.37%,5.14%,,,,,,,,,,,
33007950900,1,1,Gorham,New Hampshire,156.08,"3,139",0.00%,7.89%,7.30%,,,,,,,,,,,
33001966000,1,1,Laconia,New Hampshire,6.95,"5,312",0.34%,14.47%,20.26%,,,,,,,,,,,
33001965200,1,1,Meredith,New Hampshire,13.71,"3,029",0.00%,7.45%,10.86%,,,,,,,,,,,
33011010100,1,1,Nashua,New Hampshire,2.23,"5,201",4.15%,3.71%,1.83%,,,,,,,,,,,
33015100302,1,1,Salem,New Hampshire,3.32,"4,260",0.45%,11.59%,3.85%,,,,,,,,,,,
34007605700,1,1,Audubon,New Jersey,0.55,"3,456",0.52%,4.29%,8.02%,,,,,,,,,,,
34023009000,1,1,Avenel,New Jersey,2.23,"6,771",45.67%,6.32%,4.99%,,,,,,,,,,,
34013014600,1,1,Belleville,New Jersey,0.28,"4,318",16.33%,11.06%,3.68%,,,,,,,,,,,
34029713202,1,1,Brick,New Jersey,1.09,"4,060",0.00%,6.57%,2.14%,,,,,,,,,,,
34037374300,1,1,Byram,New Jersey,6.3,"3,334",0.69%,2.13%,3.60%,,,,,,,,,,,
34007608600,1,1,Clementon (Lindenwold),New Jersey,1.91,"4,972",16.47%,12.89%,14.44%,,,,,,,,,,,
34025805001,1,1,Eatontown,New Jersey,0.97,"4,879",19.02%,10.46%,14.18%,,,,,,,,,,,
34019010702,1,1,Franklin,New Jersey,22.8,"3,250",0.12%,3.83%,2.62%,,,,,,,,,,,
34021002702,1,1,Hamilton,New Jersey,2.09,"6,919",12.07%,15.02%,13.80%,,,,,,,,,,,
34003025200,1,1,Hasbrouck Heights,New Jersey,0.63,"5,885",0.03%,9.85%,3.35%,,,,,,,,,,,
34029717002,1,1,Jackson,New Jersey,1.26,"4,537",9.10%,9.90%,4.96%,,,,,,,,,,,
34027040701,1,1,Kinnelon,New Jersey,8.44,"6,041",0.00%,2.78%,1.24%,,,,,,,,,,,
34029715800,1,1,Lakewood,New Jersey,4.89,"6,150",6.75%,17.69%,28.21%,,,,,,,,,,,
34011010301,1,1,Lawrence Township,New Jersey,36.9,"3,301",12.36%,16.50%,15.00%,,,,,,,,,,,
34039035000,1,1,Linden,New Jersey,0.52,"2,769",8.78%,16.39%,2.49%,,,,,,,,,,,
34009021702,1,1,Lower Township,New Jersey,9.89,"2,381",0.92%,4.43%,5.42%,,,,,,,,,,,
34003031200,1,1,Lyndhurst,New Jersey,0.42,"4,851",0.85%,7.77%,6.20%,,,,,,,,,,,
34025809501,1,1,Marlboro,New Jersey,10.93,"8,317",2.26%,3.36%,1.48%,,,,,,,,,,,
34025800601,1,1,Middletown,New Jersey,1.29,"5,460",1.89%,9.95%,6.01%,,,,,,,,,,,
34011030200,1,1,Millville,New Jersey,1.02,"5,921",32.83%,22.44%,33.07%,,,,,,,,,,,
34005700502,1,1,Moorestown,New Jersey,2.31,"2,349",1.06%,7.25%,6.05%,,,,,,,,,,,
34005702603,1,1,Mount Holly,New Jersey,0.36,"2,287",27.07%,17.82%,13.38%,,,,,,,,,,,
34001012401,1,1,Northfield,New Jersey,1.05,"2,876",2.19%,13.79%,16.93%,,,,,,,,,,,
34023007906,1,1,Old Bridge,New Jersey,0.62,"1,798",21.41%,16.99%,10.12%,,,,,,,,,,,
34013018300,1,1,Orange,New Jersey,0.23,"4,851",67.86%,19.63%,22.30%,,,,,,,,,,,
34023004000,1,1,Perth Amboy,New Jersey,0.8,"4,126",15.83%,20.38%,18.95%,,,,,,,,,,,
34003036100,1,1,South Hackensack,New Jersey,1.69,"2,638",6.97%,17.68%,8.23%,,,,,,,,,,,
34013019100,1,1,South Orange,New Jersey,0.85,"3,957",42.00%,5.14%,8.79%,,,,,,,,,,,
34021003800,1,1,Titusville (Ewing),New Jersey,30.41,"7,274",2.75%,7.84%,4.17%,,,,,,,,,,,
34029723100,1,1,Toms River,New Jersey,1.44,"4,171",3.93%,12.56%,3.55%,,,,,,,,,,,
34029731103,1,1,Trenton (Hamilton Township),New Jersey,5.19,"4,621",1.38%,5.97%,2.92%,,,,,,,,,,,
34021003003,1,1,Trenton (Hamilton),New Jersey,3.04,"6,175",1.78%,6.86%,2.30%,,,,,,,,,,,
34029736102,1,1,Tuckerton (Little Egg Harbor),New Jersey,4.51,"7,904",0.67%,7.52%,10.08%,,,,,,,,,,,
34039032600,1,1,Union,New Jersey,0.56,"4,834",56.41%,10.12%,10.14%,,,,,,,,,,,
34017015900,1,1,West New York,New Jersey,0.08,"5,826",0.57%,42.12%,26.07%,,,,,,,,,,,
34013017800,1,1,West Orange,New Jersey,0.24,"3,579",32.16%,17.75%,12.24%,,,,,,,,,,,
34007609205,1,1,Winslow,New Jersey,24.29,"6,607",15.26%,8.01%,6.14%,,,,,,,,,,,
34015501104,1,1,Woodbury (Deptford Township),New Jersey,1.07,"2,956",9.98%,12.03%,4.23%,,,,,,,,,,,
35013001806,1,1,Anthony,New Mexico,3.44,"6,402",0.00%,40.58%,52.69%,,,,,,,,,,,
35001003721,1,1,Bernalillo (county),New Mexico,15.66,"6,191",1.11%,0.42%,1.71%,,,,,,,,,,,
35027960300,1,1,Capitan,New Mexico,"1,492.97","2,420",2.02%,9.62%,14.79%,,,,,,,,,,,
35005000900,1,1,Chaves County,New Mexico,6.24,"3,141",0.00%,11.72%,7.80%,,,,,,,,,,,
35009000202,1,1,Clovis,New Mexico,0.92,"4,144",5.96%,25.73%,31.73%,,,,,,,,,,,
35049010312,1,1,Edgewood,New Mexico,24.05,"4,745",0.00%,8.98%,11.99%,,,,,,,,,,,
35045000613,1,1,Flora Vista,New Mexico,39.45,"3,936",0.00%,22.14%,10.70%,,,,,,,,,,,
35006974202,1,1,Grants (San Mateo),New Mexico,0.83,"3,493",1.63%,16.18%,16.95%,,,,,,,,,,,
35025001005,1,1,Lovington,New Mexico,4.09,"3,756",3.81%,36.30%,29.26%,,,,,,,,,,,
35039944100,1,1,Ohkay Owingeh (Chamita),New Mexico,26.41,"7,188",0.13%,26.74%,24.54%,,,,,,,,,,,
35043011100,1,1,Placitas,New Mexico,216.95,"6,951",0.29%,1.34%,11.71%,,,,,,,,,,,
35007950600,1,1,Raton,New Mexico,588.14,"3,549",0.00%,14.37%,12.23%,,,,,,,,,,,
35055952100,1,1,Red River,New Mexico,583.03,"5,697",0.00%,8.42%,29.12%,,,,,,,,,,,
35027960600,1,1,Ruidoso,New Mexico,22.03,"6,544",0.55%,11.37%,11.02%,,,,,,,,,,,
35043940700,1,1,Sandoval (county),New Mexico,82.19,"4,261",0.00%,26.50%,30.72%,,,,,,,,,,,
35049001106,1,1,Santa Fe,New Mexico,0.95,"2,714",0.00%,11.91%,25.83%,,,,,,,,,,,
35055952600,1,1,Taos,New Mexico,25.64,"7,820",0.84%,14.46%,23.91%,,,,,,,,,,,
35001003806,1,1,Tijeras,New Mexico,38.03,"3,461",0.35%,0.97%,6.50%,,,,,,,,,,,
35037958602,1,1,Tucumcari,New Mexico,16.78,"2,849",0.35%,30.52%,31.38%,,,,,,,,,,,
35015000700,1,1,Whites City,New Mexico,"1,720.46","5,990",0.00%,14.50%,9.43%,,,,,,,,,,,
36001002600,1,1,Albany (Colonie),New York,1.61,"5,461",56.66%,18.18%,26.61%,,,,,,,,,,,
36103123301,1,1,Amityville,New York,0.9,"8,491",54.92%,22.67%,9.02%,,,,,,,,,,,
36121970200,1,1,Attica,New York,35.71,"7,564",27.72%,20.99%,2.01%,,,,,,,,,,,
36059413804,1,1,Baldwin,New York,0.49,"3,532",21.35%,5.00%,3.43%,,,,,,,,,,,
36103146003,1,1,Bay Shore,New York,1.43,"8,422",19.89%,17.99%,3.50%,,,,,,,,,,,
36027210101,1,1,Beacon,New York,1.32,"4,810",10.83%,12.47%,12.08%,,,,,,,,,,,
36103159103,1,1,Bellport (North Bellport),New York,3.66,"6,632",34.15%,28.94%,34.41%,,,,,,,,,,,
36105951900,1,1,Bethel,New York,26.89,"2,210",3.89%,19.90%,20.41%,,,,,,,,,,,
36007000500,1,1,Binghamton,New York,0.45,"1,736",11.64%,25.47%,48.27%,,,,,,,,,,,
36103146201,1,1,Brentwood,New York,0.56,"4,747",10.76%,25.91%,15.95%,,,,,,,,,,,
36079011700,1,1,Brewster,New York,12.68,"4,919",1.59%,4.36%,3.56%,,,,,,,,,,,
36079011400,1,1,Carmel,New York,6.63,"4,883",1.13%,4.39%,2.60%,,,,,,,,,,,
36103159601,1,1,Center Moriches,New York,3.5,"6,347",0.54%,5.90%,1.48%,,,,,,,,,,,
36103146403,1,1,Central Islip,New York,0.5,"5,221",29.90%,32.50%,9.60%,,,,,,,,,,,
36073040801,1,1,Clarendon,New York,38.45,"4,727",1.12%,12.62%,14.94%,,,,,,,,,,,
36065025002,1,1,Clinton (Kirkland),New York,8.62,"3,871",1.45%,4.28%,9.53%,,,,,,,,,,,
36075020600,1,1,Constantia,New York,56.77,"4,961",0.00%,14.05%,10.38%,,,,,,,,,,,
36103158321,1,1,Coram,New York,2.51,"10,455",8.79%,6.06%,3.23%,,,,,,,,,,,
36053030800,1,1,De Ruyter (Deruyter),New York,113.83,"3,688",2.03%,11.36%,14.15%,,,,,,,,,,,
36013035500,1,1,Dunkirk,New York,0.96,"3,232",7.21%,19.37%,19.65%,,,,,,,,,,,
36015001000,1,1,Elmira,New York,0.48,"2,812",8.36%,19.78%,44.95%,,,,,,,,,,,
36099950700,1,1,Fayette,New York,54.83,"3,928",0.33%,11.50%,10.77%,,,,,,,,,,,
36027060400,1,1,Fishkill,New York,0.82,"1,923",3.69%,9.90%,11.02%,,,,,,,,,,,
36059411100,1,1,Inwood,New York,0.35,"4,554",31.93%,28.03%,20.44%,,,,,,,,,,,
36103145902,1,1,Islip,New York,1.75,"8,473",26.58%,26.49%,10.10%,,,,,,,,,,,
36059518501,1,1,Jericho,New York,2.61,"6,531",2.36%,4.87%,4.03%,,,,,,,,,,,
36119012802,1,1,Katonah,New York,10.25,"7,133",3.98%,14.44%,5.20%,,,,,,,,,,,
36037951100,1,1,Le Roy (Leroy),New York,66.72,"5,204",2.13%,7.35%,8.46%,,,,,,,,,,,
36033950600,1,1,Malone,New York,239.1,"1,681",0.00%,13.64%,15.88%,,,,,,,,,,,
36059303600,1,1,Mineola,New York,0.67,"7,249",1.37%,15.70%,8.97%,,,,,,,,,,,
36087010801,1,1,New City,New York,3.89,"4,492",5.19%,4.27%,2.49%,,,,,,,,,,,
36111953400,1,1,New Paltz,New York,3.69,"4,848",2.39%,10.33%,20.21%,,,,,,,,,,,
36091060502,1,1,Northville (Edinburg),New York,124.28,"2,314",0.43%,12.18%,10.76%,,,,,,,,,,,
36059413400,1,1,Oceanside,New York,1.45,"5,466",0.55%,2.56%,4.46%,,,,,,,,,,,
36117020101,1,1,Ontario,New York,21.62,"5,330",4.50%,5.52%,1.93%,,,,,,,,,,,
36029013701,1,1,Orchard Park,New York,6.23,"6,315",1.25%,4.76%,2.95%,,,,,,,,,,,
36119014300,1,1,Peekskill,New York,0.28,"4,066",26.07%,29.44%,24.82%,,,,,,,,,,,
36055012305,1,1,Pittsford,New York,3.92,"4,273",1.57%,0.07%,1.26%,,,,,,,,,,,
36111954000,1,1,Plattekill,New York,16.22,"4,595",0.04%,8.84%,11.01%,,,,,,,,,,,
36089490900,1,1,Potsdam,New York,11.02,"3,827",2.40%,10.98%,27.62%,,,,,,,,,,,
